Material Name,Material Code,Item Category,Item Group,UOM
W.I FOR PELLET MILL OPERATOR,W.I FOR PELLET MILL OPERATOR,STATIONERY,STORES AND SPARES-IND,NOS
W1 MOCK CHANNEL,W1 MOCK CHANNEL,GENERAL,STORES AND SPARES-IND,Rft
W1 SHEER CURTAIN MOTOR,W1 SHEER CURTAIN MOTOR,GENERAL,STORES AND SPARES-IND,NOS
W2 MOCK CHANNEL,W2 MOCK CHANNEL,GENERAL,STORES AND SPARES-IND,Rft
W2 SHEER CURTAIN MOTOR,W2 SHEER CURTAIN MOTOR,GENERAL,STORES AND SPARES-IND,NOS
W2 SILHOUETTE BLIND,W2 SILHOUETTE BLIND,GENERAL,STORES AND SPARES-IND,MTRS
WAFOLIN,WAFOLIN,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WAIST COAT,WAIST COAT,GENERAL,STORES AND SPARES-IND,NOS
WAL DOOR GASKET,WAL DOOR GASKET,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALK IN SILHOUETTE BLIND,WALK IN SILHOUETTE BLIND,GENERAL,STORES AND SPARES-IND,SFT
WALK IN W2 BLACKOUT,WALK IN W2 BLACKOUT,GENERAL,STORES AND SPARES-IND,MTRS
WALK IN W2 MAIN ROMAN,WALK IN W2 MAIN ROMAN,GENERAL,STORES AND SPARES-IND,SFT
WALKIE TALKIE BF-888S,WALKIE TALKIE BF-888S,GENERAL,STORES AND SPARES-IND,NOS
WALL CLOCK,WALL CLOCK,GENERAL,STORES AND SPARES-IND,NOS
WALL COMMODE,WALL COMMODE,GENERAL,STORES AND SPARES-IND,NOS
WALL COUNTER TOP BASIN 750 X 420,WALL COUNTER TOP BASIN 750 X 420,GENERAL,STORES AND SPARES-IND,NOS
WALL CUTTING BLADE-4 INCH,WALL CUTTING BLADE-4 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL DOOR GASKET,WALL DOOR GASKET,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL DROP CODE RMT,WALL DROP CODE RMT,GENERAL,STORES AND SPARES-IND,NOS
WALL FIXTURE ONDA 2XG9 MAX 75W WHITE,WALL FIXTURE ONDA 2XG9 MAX 75W WHITE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL HANG BASIN,WALL HANG BASIN,GENERAL,STORES AND SPARES-IND,NOS
WALL MIXER BEND -1/2 INCH,WALL MIXER BEND -1/2 INCH,GENERAL,STORES AND SPARES-IND,NOS
WALL MIXER WATER TEC MS 103005,WALL MIXER WATER TEC MS 103005,GENERAL,STORES AND SPARES-IND,NOS
WALL MOUNT CAMERA CLAMP,WALL MOUNT CAMERA CLAMP,GENERAL,STORES AND SPARES-IND,NOS
WALL MOUNT FAN 12 INCH,WALL MOUNT FAN 12 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED BASIN MIXER ISPA,WALL MOUNTED BASIN MIXER ISPA,GENERAL,STORES AND SPARES-IND,NOS
WALL MOUNTED BASIN MIXER EXPOSED PART,WALL MOUNTED BASIN MIXER EXPOSED PART,GENERAL,STORES AND SPARES-IND,NOS
WALL MOUNTED FAN - 18INCH,WALL MOUNTED FAN - 18INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED FAN - 24INCH,WALL MOUNTED FAN - 24INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED FAN 16 INCH,WALL MOUNTED FAN 16 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED MIMIC PANEL 360MM (L) X 540MM (H) X 225MM (D,WALL MOUNTED MIMIC PANEL 360MM (L) X 540MM (H) X 225MM (D,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED MIMIC PANEL 370MM (L) X 555MM (H) X 225MM (D),WALL MOUNTED MIMIC PANEL 370MM (L) X 555MM (H) X 225MM (D),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED MIMIC PANEL 445MM (L) X 650MM (H) X 225MM (D),WALL MOUNTED MIMIC PANEL 445MM (L) X 650MM (H) X 225MM (D),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED MIMIC PANEL 670MM (L) X 250MM (H) X 225MM (D),WALL MOUNTED MIMIC PANEL 670MM (L) X 250MM (H) X 225MM (D),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED PLC CUBICLE 1000(L) X 2300(H) X 1000(D) MM,WALL MOUNTED PLC CUBICLE 1000(L) X 2300(H) X 1000(D) MM,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALL MOUNTED STAND FOR TV,WALL MOUNTED STAND FOR TV,GENERAL,STORES AND SPARES-IND,NOS
WALL NUT FILL O DENT,WALL NUT FILL O DENT,CIVIL,STORES AND SPARES-IND,KGS
WALL NUT WOODEN STAINER,WALL NUT WOODEN STAINER,CIVIL,STORES AND SPARES-IND,LTS
WALL PUTTY,WALL PUTTY,GENERAL,STORES AND SPARES-IND,KGS
WALL ROOM THERMOMETER - 30-50X1X170X40,WALL ROOM THERMOMETER - 30-50X1X170X40,LAB ITEMS,STORES AND SPARES-IND,NOS
WALL TILE 600 X 600 MM KARNIS BROWN (DARK) SIMPOLO MAKE,WALL TILE 600 X 600 MM KARNIS BROWN (DARK) SIMPOLO MAKE,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WALL TILE 600 X 600 MM KARNIS BROWN (LIGHT) SIMPOLO MAKE,WALL TILE 600 X 600 MM KARNIS BROWN (LIGHT) SIMPOLO MAKE,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
"WALL TILE, 1 X 2 FEET","WALL TILE, 1 X 2 FEET",GENERAL,STORES AND SPARES-IND,NOS
WALL TILES - 8INCHX12INCH,WALL TILES - 8INCHX12INCH,CIVIL,STORES AND SPARES-IND,SFT
WALL TILES 1 X 1 FEET,WALL TILES 1 X 1 FEET,GENERAL,STORES AND SPARES-IND,SFT
WALL TILES 10X15,WALL TILES 10X15,GENERAL,STORES AND SPARES-IND,SFT
WALL TILES 1200 X 600,WALL TILES 1200 X 600,GENERAL,STORES AND SPARES-IND,SFT
WALL TILES 18 X 12 FEET,WALL TILES 18 X 12 FEET,GENERAL,STORES AND SPARES-IND,SFT
WALL TILES 2 1/2 X 5 FT,WALL TILES 2 1/2 X 5 FT,CIVIL,STORES AND SPARES-IND,SFT
WALL TILES GREY 10X16,WALL TILES GREY 10X16,CIVIL,STORES AND SPARES-IND,SFT
WALL TILES WHITE 8X12 INCH,WALL TILES WHITE 8X12 INCH,CIVIL,STORES AND SPARES-IND,SFT
WALLIE SCULTURA LAMP - TWA 2000923,WALLIE SCULTURA LAMP - TWA 2000923,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WALNUT BROWN SATIN 1 LTR,WALNUT BROWN SATIN 1 LTR,GENERAL,STORES AND SPARES-IND,NOS
WARDROBES â€“ 12.25 X 3 FEET,WARDROBES â€“ 12.25 X 3 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 13.75 X 3 FEET,WARDROBES â€“ 13.75 X 3 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 13.75 X 3.25 FEET,WARDROBES â€“ 13.75 X 3.25 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 14.50 X 3 FEET,WARDROBES â€“ 14.50 X 3 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 14.75 X 3.25 FEET,WARDROBES â€“ 14.75 X 3.25 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 18 X 3 FEET,WARDROBES â€“ 18 X 3 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 21.75 X 3 FEET,WARDROBES â€“ 21.75 X 3 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 34.25 X 3.25 FEET,WARDROBES â€“ 34.25 X 3.25 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 40.50 X 3.25 FEET,WARDROBES â€“ 40.50 X 3.25 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARDROBES â€“ 50.25 X 3.25 FEET,WARDROBES â€“ 50.25 X 3.25 FEET,PROJECT MATERIALS,STORES AND SPARES-IND,SFT
WARM CABLE FOR RPM METER (CUMMINS DG SET),WARM CABLE FOR RPM METER (CUMMINS DG SET),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
WARNISH (CHEMICAL),WARNISH (CHEMICAL),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASER MS 5/8INCH,WASER MS 5/8INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH 1L SOLUTION PART NO.WL-200,WASH 1L SOLUTION PART NO.WL-200,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BASIN,WASH BASIN,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN (PORCELIN),WASH BASIN (PORCELIN),GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN 0433,WASH BASIN 0433,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN 0490,WASH BASIN 0490,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN BOWL 600 X 400MM,WASH BASIN BOWL 600 X 400MM,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN COUNTER TAP SEL 0803,WASH BASIN COUNTER TAP SEL 0803,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN DRAIN PLUGS - PVC,WASH BASIN DRAIN PLUGS - PVC,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BASIN INLET,WASH BASIN INLET,PROCESSING CONSUMABLES,STORES AND SPARES-IND,NOS
WASH BASIN MIRROR,WASH BASIN MIRROR,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN OUT LETS,WASH BASIN OUT LETS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BASIN PEDESTAL,WASH BASIN PEDESTAL,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN ROXO - R301,WASH BASIN ROXO - R301,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN SS,WASH BASIN SS,PROCESSING CONSUMABLES,STORES AND SPARES-IND,NOS
WASH BASIN SS TAPS,WASH BASIN SS TAPS,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN TAP,WASH BASIN TAP,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BASIN TAP (JAQUAR BRAND),WASH BASIN TAP (JAQUAR BRAND),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BASIN TAP 1/2 INCH,WASH BASIN TAP 1/2 INCH,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN TAP SOLO CHR 6347,WASH BASIN TAP SOLO CHR 6347,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN TAPS F 330012,WASH BASIN TAPS F 330012,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN TAPS F330001,WASH BASIN TAPS F330001,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN THREADED WASTE COUPLING,WASH BASIN THREADED WASTE COUPLING,GENERAL,STORES AND SPARES-IND,NOS
WASH BASIN WASTE COUPLING - SS (FT),WASH BASIN WASTE COUPLING - SS (FT),GENERAL,STORES AND SPARES-IND,NOS
WASH BOTTLE,WASH BOTTLE,Q.C.,STORES AND SPARES-IND,NOS
WASH BOTTLE 1000ML LDPE (T560040),WASH BOTTLE 1000ML LDPE (T560040),LAB ITEMS,STORES AND SPARES-IND,NOS
WASH BOTTLE 500ML LDPE (T560030),WASH BOTTLE 500ML LDPE (T560030),LAB ITEMS,STORES AND SPARES-IND,NOS
WASH BOTTLE LDPE 500ML PK/6 - 560030,WASH BOTTLE LDPE 500ML PK/6 - 560030,LAB ITEMS,STORES AND SPARES-IND,NOS
WASH BOTTLE STOPPERS,WASH BOTTLE STOPPERS,LAB ITEMS,STORES AND SPARES-IND,NOS
WASH BOY JET PUMP GUN SET,WASH BOY JET PUMP GUN SET,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH BOY PUMP LINE VALVE HANDLE - SS,WASH BOY PUMP LINE VALVE HANDLE - SS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH SOLUTION 1000ML VW300,WASH SOLUTION 1000ML VW300,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH SOLUTION 1LTR PART NO.WL-211,WASH SOLUTION 1LTR PART NO.WL-211,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH SOLUTION PART NO.WL-210,WASH SOLUTION PART NO.WL-210,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH SOLUTION PART NO.WL-300,WASH SOLUTION PART NO.WL-300,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASH SOLUTION VW200 1000ML,WASH SOLUTION VW200 1000ML,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER (13 05 25 84 0),WASHER (13 05 25 84 0),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER (31161800DG00159),WASHER (31161800DG00159),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"Washer (WF10,WF 10S)11/64W15103(319093004/3)","Washer (WF10,WF 10S)11/64W15103(319093004/3)",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 1/2 X 1/4 INCH,WASHER 1/2 X 1/4 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 1316027,WASHER 1316027,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 1316039,WASHER 1316039,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 25 X 32 MM,WASHER 25 X 32 MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 5.2X13X1.6 ROOTS P.NO.552350030-00,WASHER 5.2X13X1.6 ROOTS P.NO.552350030-00,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER 5P0537,WASHER 5P0537,GENERATOR,STORES AND SPARES-IND,NOS
WASHER 8MM,WASHER 8MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
Washer 9/32w10106 (319093003/2),Washer 9/32w10106 (319093003/2),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER â€“ 105451,WASHER â€“ 105451,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER â€“ MH02014700,WASHER â€“ MH02014700,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER BRASS 3/8INCH,WASHER BRASS 3/8INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER COPPER 13052578,WASHER COPPER 13052578,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER EN-8 (8.4 X 17 X 1.6) P.NO.552850203-00,WASHER EN-8 (8.4 X 17 X 1.6) P.NO.552850203-00,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER EN8 (8.4 X 17 X 1.6) P.NO.552850203-00,WASHER EN8 (8.4 X 17 X 1.6) P.NO.552850203-00,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER FOR 003101 P.NO.3/16W10101,WASHER FOR 003101 P.NO.3/16W10101,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"WASHER FOR 065222,105461 P.NO.11/64W15103","WASHER FOR 065222,105461 P.NO.11/64W15103",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER FOR 106053 - PART NO.11/64W15103,WASHER FOR 106053 - PART NO.11/64W15103,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER FOR 282241- PART NO.7/32W05201,WASHER FOR 282241- PART NO.7/32W05201,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER FOR CI FOOT VALVE 80MM,WASHER FOR CI FOOT VALVE 80MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"WASHER FOR FEED DOG, RC 84","WASHER FOR FEED DOG, RC 84",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER GI 4MM,WASHER GI 4MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER GI 5MM,WASHER GI 5MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER GI 6MM,WASHER GI 6MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER LOCK MB 05,WASHER LOCK MB 05,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER M16,WASHER M16,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER M16508,WASHER M16508,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER M26 - 0661100043,WASHER M26 - 0661100043,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER M60 â€“ 0661100047,WASHER M60 â€“ 0661100047,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER MH02020310,WASHER MH02020310,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER MS 3/4INCH,WASHER MS 3/4INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER MS 7/8INCH,WASHER MS 7/8INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER P.NO.11/64W10101,WASHER P.NO.11/64W10101,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER P.NO.11/64W15130,WASHER P.NO.11/64W15130,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER P.NO.R120247,WASHER P.NO.R120247,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER P.NO:9000000470,WASHER P.NO:9000000470,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO 0303127401,WASHER PART NO 0303127401,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO. MH53130222,WASHER PART NO. MH53130222,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.1316025,WASHER PART NO.1316025,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.1316037,WASHER PART NO.1316037,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.1338203,WASHER PART NO.1338203,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.15/64W20101,WASHER PART NO.15/64W20101,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.181131,WASHER PART NO.181131,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.304271,WASHER PART NO.304271,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.9/32W10106,WASHER PART NO.9/32W10106,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER PART NO.MH02010517,WASHER PART NO.MH02010517,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER RIP-LOCK M10,WASHER RIP-LOCK M10,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER RIP-LOCK M12,WASHER RIP-LOCK M12,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER RIP-LOCK M16,WASHER RIP-LOCK M16,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER RIP-LOCKÂ  M6,WASHER RIP-LOCKÂ  M6,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER RIP-LOCKÂ  M8,WASHER RIP-LOCKÂ  M8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER SC M10 MS EG (COOLING TOWER),WASHER SC M10 MS EG (COOLING TOWER),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHER SC M6 SS304 (COOLING TOWER),WASHER SC M6 SS304 (COOLING TOWER),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"Washer, 11/64W15103","Washer, 11/64W15103",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS MS - 3/8,WASHERS MS - 3/8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS - 1/2 INCH RUBBER CONE,WASHERS - 1/2 INCH RUBBER CONE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS - 3/4TH RUBBER CONE,WASHERS - 3/4TH RUBBER CONE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS - 40 MM DIA RUBBER CONE,WASHERS - 40 MM DIA RUBBER CONE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS - 50 MM DIA RUBBER CONE,WASHERS - 50 MM DIA RUBBER CONE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS - RUBBER 3/4,WASHERS - RUBBER 3/4,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS GI - 10 MM,WASHERS GI - 10 MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS GI - 12 MM,WASHERS GI - 12 MM,GENERAL,STORES AND SPARES-IND,KGS
WASHERS LOCK - H 308,WASHERS LOCK - H 308,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 1,WASHERS LOCK -MB 1,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 10,WASHERS LOCK -MB 10,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 11,WASHERS LOCK -MB 11,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 12,WASHERS LOCK -MB 12,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 13,WASHERS LOCK -MB 13,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 14,WASHERS LOCK -MB 14,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 15,WASHERS LOCK -MB 15,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 17,WASHERS LOCK -MB 17,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 18,WASHERS LOCK -MB 18,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 19,WASHERS LOCK -MB 19,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 2,WASHERS LOCK -MB 2,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 20,WASHERS LOCK -MB 20,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 22,WASHERS LOCK -MB 22,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 23,WASHERS LOCK -MB 23,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 4,WASHERS LOCK -MB 4,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 7,WASHERS LOCK -MB 7,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS LOCK -MB 8,WASHERS LOCK -MB 8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS LOCK -MB 9,WASHERS LOCK -MB 9,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS MS - 1 INCH,WASHERS MS - 1 INCH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - 22 MM,WASHERS MS - 22 MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - 3/8,WASHERS MS - 3/8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - 32 MM,WASHERS MS - 32 MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS MS - 5/8,WASHERS MS - 5/8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - M10,WASHERS MS - M10,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - M4,WASHERS MS - M4,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS MS - M5,WASHERS MS - M5,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - M6,WASHERS MS - M6,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS - M8,WASHERS MS - M8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS -1/2,WASHERS MS -1/2,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS -3/16,WASHERS MS -3/16,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS -3/4,WASHERS MS -3/4,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS -3/8,WASHERS MS -3/8,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS -M 20,WASHERS MS -M 20,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS MS 0.5 INCHES,WASHERS MS 0.5 INCHES,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
WASHERS PART NO.M 16508,WASHERS PART NO.M 16508,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHERS ROLLAR LOCK 90M,WASHERS ROLLAR LOCK 90M,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASHING ELEVATOR AND SHAFT (WFD),WASHING ELEVATOR AND SHAFT (WFD),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
WASHROOM WOODEN VENETIAN,WASHROOM WOODEN VENETIAN,GENERAL,STORES AND SPARES-IND,SFT
WASHY BOY PRESSURE JET PUMP PLUNGER,WASHY BOY PRESSURE JET PUMP PLUNGER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASTE COUPLING (FULL THREAD) â€“ 9 INCH,WASTE COUPLING (FULL THREAD) â€“ 9 INCH,CIVIL,STORES AND SPARES-IND,NOS
WASTE COUPLING 1/2 INCH,WASTE COUPLING 1/2 INCH,GENERAL,STORES AND SPARES-IND,NOS
WASTE COUPLING 5 INCH,WASTE COUPLING 5 INCH,CIVIL,STORES AND SPARES-IND,NOS
WASTE DISPOSAL REGISTER,WASTE DISPOSAL REGISTER,STATIONERY,STORES AND SPARES-IND,NOS
WASTE HALF THREAD 32MM,WASTE HALF THREAD 32MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
WASTE JALLIES,WASTE JALLIES,CIVIL,STORES AND SPARES-IND,NOS
WASTE POP UP FULL THREADED,WASTE POP UP FULL THREADED,GENERAL,STORES AND SPARES-IND,NOS
